alumno_id,grupo,carrera,Aritmetica1,Aritmetica2,Aritmetica3,Aritmetica4,Aritmetica5,Aritmetica6,Aritmetica7,Aritmetica8,Algebra1,Algebra2,Algebra3,Algebra4,Algebra5,Algebra6,Algebra7,Algebra8,Algebra9,Geometria1,Geometria2,Geometria3,Geometria4,Geometria5,Geometria6,Geometria7,Geometria8,Trigonometria1,Trigonometria2,Trigonometria3,Trigonometria4,Cal Aritmetica,Cal Algebra,Cal Geometria,Cal Trigonometria,Suma Aritmetica,Suma Algebra,Suma Geometria,Suma Trigonometria,Cal Final,Suma Final,Aprobado Aritmetica,Aprobado Algebra,Aprobado Geometria,Aprobado Trigonometria,Aprobado General,Curso
2243330118,B,I.C.,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,13,22,63,50,1,2,5,2,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330012,B,I.C.,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,63,0,50,25,5,0,4,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330019,B,I.C.,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,38,11,63,25,3,1,5,1,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243335002,S,I.C.,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,75,11,38,0,6,1,3,0,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330032,S,I.C.,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,75,0,25,50,6,0,2,2,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330303,H,I.S.C.,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,63,22,38,0,5,2,3,0,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330261,T,I.N.,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,25,22,75,0,2,2,6,0,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330337,H,I.S.C.,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,63,22,13,50,5,2,1,2,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330227,C,I.I.S.,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,63,11,50,0,5,1,4,0,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330168,C,I.I.S.,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,38,33,50,0,3,3,4,0,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330238,C,I.I.S.,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,44,25,0,4,4,2,0,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330197,C,I.I.S.,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,50,0,63,25,4,0,5,1,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330247,C,I.I.S.,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,63,0,50,25,5,0,4,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330134,D,I.I.S.,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,38,22,25,75,3,2,2,3,34,10,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243330169,D,I.I.S.,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,25,33,50,25,2,3,4,1,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330234,D,I.I.S.,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,50,22,50,0,4,2,4,0,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330204,D,I.I.S.,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,50,22,50,0,4,2,4,0,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243335017,J,I.S.C.,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,63,22,25,25,5,2,2,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330353,J,I.S.C.,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,50,22,13,75,4,2,1,3,34,10,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243330280,Q,I.N.,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,25,22,63,25,2,2,5,1,34,10,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330281,Q,I.N.,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,75,11,25,25,6,1,2,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330014,A,I.C.,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,25,33,38,50,2,3,3,2,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
No se Encontro,A,I.C.,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,50,33,25,25,4,3,2,1,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330188,F,I.I.S.,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,88,11,13,25,7,1,1,1,34,10,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330189,F,I.I.S.,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50,44,13,25,4,4,1,1,34,10,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330092,B,I.C.,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,25,44,38,0,2,4,3,0,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330102,B,I.C.,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,38,11,63,0,3,1,5,0,31,9,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330010,S,I.C.,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,38,0,63,25,3,0,5,1,31,9,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
No se Encontro,T,I.N.,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,13,56,38,0,1,5,3,0,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330389,H,I.S.C.,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,38,0,50,50,3,0,4,2,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2233320336,C,I.I.S.,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,25,33,50,0,2,3,4,0,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330155,C,I.I.S.,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,50,11,38,25,4,1,3,1,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330152,D,I.I.S.,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,38,44,25,0,3,4,2,0,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213217045,J,I.S.C.,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,25,11,63,25,2,1,5,1,31,9,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330375,J,I.S.C.,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,38,11,25,75,3,1,2,3,31,9,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243330332,J,I.S.C.,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,38,11,63,0,3,1,5,0,31,9,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330376,J,I.S.C.,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,38,22,38,25,3,2,3,1,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213213011,I,I.S.C.,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,38,22,25,50,3,2,2,2,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330284,Q,I.N.,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,50,22,13,50,4,2,1,2,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330080,A,I.C.,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50,33,25,0,4,3,2,0,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330083,A,I.C.,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,38,22,50,0,3,2,4,0,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330326,G,I.S.C. ,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,75,11,13,25,6,1,1,1,31,9,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330335,G,I.S.C. ,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,38,11,38,50,3,1,3,2,31,9,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330387,G,I.S.C. ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,50,0,63,0,4,0,5,0,31,9,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330146,E,I.I.S.,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,88,0,25,0,7,0,2,0,31,9,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330110,R,I.C.,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,38,0,63,0,3,0,5,0,28,8,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330122,R,I.C.,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50,22,25,0,4,2,2,0,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330025,B,I.C.,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,38,33,13,25,3,3,1,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330073,B,I.C.,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,38,11,38,25,3,1,3,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213262013,S,I.C.,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,50,11,13,50,4,1,1,2,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330044,S,I.C.,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,50,0,38,25,4,0,3,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2191390617,T,I.N.,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,38,0,38,50,3,0,3,2,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2233336155,T,I.N.,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,25,33,38,0,2,3,3,0,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330352,H,I.S.C.,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,13,22,13,100,1,2,1,4,28,8,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243330181,C,I.I.S.,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,22,13,50,3,2,1,2,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330246,C,I.I.S.,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,63,0,25,25,5,0,2,1,28,8,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330154,C,I.I.S.,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,50,11,25,25,4,1,2,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330243,D,I.I.S.,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,38,22,13,50,3,2,1,2,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330229,D,I.I.S.,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,25,11,38,50,2,1,3,2,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330159,D,I.I.S.,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,50,22,25,0,4,2,2,0,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330328,J,I.S.C.,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25,22,50,0,2,2,4,0,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243335018,J,I.S.C.,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,63,0,0,75,5,0,0,3,28,8,APROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243330355,I,I.S.C.,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,63,11,13,25,5,1,1,1,28,8,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330379,I,I.S.C.,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,63,11,25,0,5,1,2,0,28,8,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330236,Q,I.N.,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,38,0,13,100,3,0,1,4,28,8,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243330141,Q,I.N.,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,63,11,25,0,5,1,2,0,28,8,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330182,Q,I.N.,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,38,22,25,25,3,2,2,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213213002,A,I.C.,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,38,11,38,25,3,1,3,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330007,A,I.C.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,38,11,50,0,3,1,4,0,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330050,A,I.C.,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,50,11,38,0,4,1,3,0,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330058,A,I.C.,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,33,0,25,4,3,0,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330119,A,I.C.,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,33,25,0,3,3,2,0,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330391,G,I.S.C. ,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50,22,13,25,4,2,1,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330374,G,I.S.C. ,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,50,11,13,50,4,1,1,2,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330350,G,I.S.C. ,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,38,11,38,25,3,1,3,1,28,8,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330193,E,I.I.S.,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,33,0,0,5,3,0,0,28,8,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330377,G,I.S.C. ,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,38,22,13,25,3,2,1,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330029,R,I.C.,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,38,11,25,25,3,1,2,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330056,R,I.C.,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,63,0,25,0,5,0,2,0,24,7,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330067,R,I.C.,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,63,0,25,0,5,0,2,0,24,7,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330081,B,I.C.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,11,75,0,0,1,6,0,24,7,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330088,B,I.C.,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,38,0,38,25,3,0,3,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330041,B,I.C.,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25,33,13,25,2,3,1,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330307,H,I.S.C.,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50,11,25,0,4,1,2,0,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
No se Encontro,T,I.N.,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,50,0,13,50,4,0,1,2,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330289,T,I.N.,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,25,22,25,25,2,2,2,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2193270091,T,I.N.,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,22,0,0,5,2,0,0,24,7,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243335004,T,I.N.,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,25,11,50,0,2,1,4,0,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2203267149,T,I.N.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,25,0,25,75,2,0,2,3,24,7,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243335013,T,I.N.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,25,0,38,50,2,0,3,2,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243335019,T,I.N.,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,50,0,25,25,4,0,2,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330349,H,I.S.C.,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,50,11,25,0,4,1,2,0,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330300,H,I.S.C.,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,33,13,0,3,3,1,0,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330220,D,I.I.S.,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,22,0,25,4,2,0,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243335008,D,I.I.S.,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,38,11,25,25,3,1,2,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330225,D,I.I.S.,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50,11,13,25,4,1,1,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330151,D,I.I.S.,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,22,0,25,4,2,0,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2203216010,D,I.I.S.,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,13,11,25,75,1,1,2,3,24,7,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243330309,I,I.S.C.,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,13,11,38,50,1,1,3,2,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330334,I,I.S.C.,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,50,0,25,25,4,0,2,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330233,Q,I.N.,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,50,11,25,0,4,1,2,0,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330053,A,I.C.,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25,33,25,0,2,3,2,0,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
