alumno_id,grupo,carrera,Aritmetica1,Aritmetica2,Aritmetica3,Aritmetica4,Aritmetica5,Aritmetica6,Aritmetica7,Aritmetica8,Algebra1,Algebra2,Algebra3,Algebra4,Algebra5,Algebra6,Algebra7,Algebra8,Algebra9,Geometria1,Geometria2,Geometria3,Geometria4,Geometria5,Geometria6,Geometria7,Geometria8,Trigonometria1,Trigonometria2,Trigonometria3,Trigonometria4,Cal Aritmetica,Cal Algebra,Cal Geometria,Cal Trigonometria,Suma Aritmetica,Suma Algebra,Suma Geometria,Suma Trigonometria,Cal Final,Suma Final,Aprobado Aritmetica,Aprobado Algebra,Aprobado Geometria,Aprobado Trigonometria,Aprobado General,Curso
2213262029,A,I.C.,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,33,0,25,3,3,0,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2241330009,A,I.C.,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,22,13,0,4,2,1,0,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330385,G,I.S.C. ,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,0,13,0,6,0,1,0,24,7,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330299,G,I.S.C. ,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,38,22,25,0,3,2,2,0,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330365,G,I.S.C. ,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,0,13,0,6,0,1,0,24,7,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330160,E,I.I.S.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,13,0,63,25,1,0,5,1,24,7,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330194,E,I.I.S.,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50,11,13,25,4,1,1,1,24,7,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330198,E,I.I.S.,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,11,0,0,6,1,0,0,24,7,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330070,R,I.C.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,13,0,63,0,1,0,5,0,21,6,REPROBADO,REPROBADO,APROBADO,REPROBADO,REPROBADO,SI
2243330091,B,I.C.,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,25,11,25,25,2,1,2,1,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330125,B,I.C.,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,11,0,50,3,1,0,2,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2233390240,B,I.C.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25,0,50,0,2,0,4,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330094,B,I.C.,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38,0,25,25,3,0,2,1,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330123,B,I.C.,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,38,0,25,25,3,0,2,1,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330009,S,I.C.,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,38,0,38,0,3,0,3,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330059,S,I.C.,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25,22,25,0,2,2,2,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330113,S,I.C.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,25,11,13,50,2,1,1,2,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2223320305,S,I.C.,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,0,25,0,4,0,2,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330288,T,I.N.,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,13,11,50,0,1,1,4,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330254,T,I.N.,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,25,0,25,50,2,0,2,2,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330380,H ,I.S.C.,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,38,11,25,0,3,1,2,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330137,C,I.I.S.,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50,0,25,0,4,0,2,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330145,D,I.I.S.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,38,0,13,50,3,0,1,2,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330132,D,I.I.S.,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,6,0,0,0,21,6,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330131,D,I.I.S.,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,11,13,0,4,1,1,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330144,D,I.I.S.,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,38,0,25,25,3,0,2,1,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330306,J,I.S.C.,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,22,0,0,4,2,0,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330312,J,I.S.C.,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,25,11,38,0,2,1,3,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330351,I,I.S.C.,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,38,11,25,0,3,1,2,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330277,Q,I.N.,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,13,22,0,75,1,2,0,3,21,6,REPROBADO,REPROBADO,REPROBADO,APROBADO,REPROBADO,SI
2243330266,Q,I.N.,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,22,13,0,3,2,1,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330260,Q,I.N.,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,38,11,25,0,3,1,2,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330027,A,I.C.,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,0,0,25,5,0,0,1,21,6,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330035,A,I.C.,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,25,11,25,25,2,1,2,1,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330302,G,I.S.C. ,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,11,13,0,4,1,1,0,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330418,G,I.S.C. ,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,0,0,25,5,0,0,1,21,6,APROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2203275063,F,I.I.S.,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,38,11,13,25,3,1,1,1,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330248,E,I.I.S.,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,25,22,0,50,2,2,0,2,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330150,E,I.I.S.,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,11,25,25,2,1,2,1,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330217,F,I.I.S.,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,38,11,0,50,3,1,0,2,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2223350139,E,I.I.S.,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,13,22,25,25,1,2,2,1,21,6,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330002,B,I.C.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,25,0,25,25,2,0,2,1,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330018,B,I.C.,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,22,13,0,2,2,1,0,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330022,S,I.C.,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,11,0,25,3,1,0,1,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330039,S,I.C.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,25,0,38,0,2,0,3,0,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330040,S,I.C.,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,22,0,25,2,2,0,1,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330259,T,I.N.,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,22,0,25,2,2,0,1,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330290,T,I.N.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,13,11,25,25,1,1,2,1,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330265,T,I.N.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,38,0,13,25,3,0,1,1,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213271036,H,I.S.C.,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,11,25,0,2,1,2,0,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330202,D,I.I.S.,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,13,0,4,0,1,0,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213267037,D,I.I.S.,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25,11,25,0,2,1,2,0,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213510052,Q,I.N.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,13,11,13,50,1,1,1,2,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330076,A,I.C.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,13,11,13,50,1,1,1,2,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2201370028,G,I.S.C. ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,13,0,4,0,1,0,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330176,E,I.I.S.,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,11,13,0,3,1,1,0,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330215,F,I.I.S.,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,38,0,25,0,3,0,2,0,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330186,E,I.I.S.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,25,0,25,25,2,0,2,1,17,5,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330196,E,I.I.S.,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,22,0,25,1,2,0,1,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330065,R,I.C.,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,4,0,0,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243335007,S,I.C.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,0,13,25,2,0,1,1,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2183330155,S,I.C.,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,13,25,0,2,1,1,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330082,S,I.C.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,25,0,0,50,2,0,0,2,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330263,T,I.N.,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,11,13,0,2,1,1,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330297,T,I.N.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,0,0,50,2,0,0,2,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2203510253,T,I.N.,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,13,0,3,0,1,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330292,T,I.N.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,13,0,13,50,1,0,1,2,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330253,T,I.N.,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,3,1,0,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243335014,T,I.N.,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,13,0,3,0,1,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330222,C,I.I.S.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13,0,25,25,1,0,2,1,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330314,J,I.S.C.,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22,0,50,0,2,0,2,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213510292,Q,I.N.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,11,13,0,2,1,1,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243335011,Q,I.N.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,13,0,25,25,1,0,2,1,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213270046,A,I.C.,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,3,1,0,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330167,F,I.I.S.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,13,0,3,0,1,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330210,F,I.I.S.,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,3,1,0,0,14,4,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330278,T,I.N.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,25,2,0,0,1,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213287005,R,I.C.,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3,0,0,0,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330043,S,I.C.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3,0,0,0,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330264,T,I.N.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,0,13,25,1,0,1,1,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2183266021,D,I.I.S.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,13,25,1,0,1,1,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213207068,J,I.S.C.,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,2,1,0,0,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330310,J,I.S.C.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,0,25,0,1,0,2,0,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330319,I,I.S.C.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,25,0,1,0,2,0,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330320,I,I.S.C.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,0,0,50,1,0,0,2,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2203223013,A,I.C.,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3,0,0,0,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330170,E,I.I.S.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,25,2,0,0,1,10,3,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330085,R,I.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50,0,0,0,2,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330267,T,I.N.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330291,T,I.N.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,13,0,1,0,1,0,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330354,H,I.S.C.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,1,1,0,0,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330262,Q,I.N.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,25,1,0,0,1,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330293,Q,I.N.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2203283017,Q,I.N.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,13,0,1,0,1,0,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330064,A,I.C.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2213332346,E,I.I.S.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,25,1,0,0,1,7,2,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330175,D,I.I.S.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,3,1,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330283,Q,I.N.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,3,1,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330341,H,I.S.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
No se Encontro,A,I.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2233336082,A,I.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
No se Encontro,A,I.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
2243330115,A,I.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI
No se Encontro,A,I.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROBADO,REPROBADO,REPROBADO,REPROBADO,REPROBADO,SI